
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     2 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
        J   0.000e+000  -0.000e+000  -1.041e+002   0.000e+000   1.916e+002   0.000e+000
  2.700 I  -0.000e+000   0.000e+000  -1.051e+002  -0.000e+000  -1.427e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.051e+002   0.000e+000   1.727e+002   0.000e+000
  2.720 I  -0.000e+000   0.000e+000  -1.079e+002  -0.000e+000  -1.683e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.079e+002   0.000e+000   1.555e+002   0.000e+000
  2.740 I  -0.000e+000   0.000e+000  -1.114e+002  -0.000e+000  -1.953e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.114e+002   0.000e+000   1.388e+002   0.000e+000
  2.760 I  -0.000e+000   0.000e+000  -1.142e+002  -0.000e+000  -2.213e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.142e+002   0.000e+000   1.213e+002   0.000e+000
  2.780 I  -0.000e+000   0.000e+000  -1.157e+002  -0.000e+000  -2.449e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.157e+002   0.000e+000   1.023e+002   0.000e+000
  2.800 I  -0.000e+000   0.000e+000  -1.163e+002  -0.000e+000  -2.668e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.163e+002   0.000e+000   8.226e+001   0.000e+000
  2.820 I  -0.000e+000   0.000e+000  -1.168e+002  -0.000e+000  -2.885e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.168e+002   0.000e+000   6.196e+001   0.000e+000
  2.840 I  -0.000e+000   0.000e+000  -1.180e+002  -0.000e+000  -3.117e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.180e+002   0.000e+000   4.228e+001   0.000e+000
  2.860 I  -0.000e+000   0.000e+000  -1.205e+002  -0.000e+000  -3.376e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.205e+002   0.000e+000   2.395e+001   0.000e+000
  2.880 I  -0.000e+000   0.000e+000  -1.250e+002  -0.000e+000  -3.674e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.250e+002   0.000e+000   7.630e+000   0.000e+000
  2.900 I  -0.000e+000   0.000e+000  -1.315e+002  -0.000e+000  -4.013e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.315e+002   0.000e+000  -6.612e+000   0.000e+000
  2.920 I  -0.000e+000   0.000e+000  -1.390e+002  -0.000e+000  -4.370e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.390e+002   0.000e+000  -1.992e+001   0.000e+000
  2.940 I  -0.000e+000   0.000e+000  -1.459e+002  -0.000e+000  -4.716e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.459e+002   0.000e+000  -3.401e+001   0.000e+000
  2.960 I  -0.000e+000   0.000e+000  -1.504e+002  -0.000e+000  -5.018e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.504e+002   0.000e+000  -5.059e+001   0.000e+000
  2.980 I  -0.000e+000   0.000e+000  -1.518e+002  -0.000e+000  -5.260e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.518e+002   0.000e+000  -7.054e+001   0.000e+000
  3.000 I  -0.000e+000   0.000e+000  -1.508e+002  -0.000e+000  -5.455e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.508e+002   0.000e+000  -9.310e+001   0.000e+000
  3.020 I  -0.000e+000   0.000e+000  -1.489e+002  -0.000e+000  -5.633e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.489e+002   0.000e+000  -1.167e+002   0.000e+000
  3.040 I  -0.000e+000   0.000e+000  -1.467e+002  -0.000e+000  -5.806e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.467e+002   0.000e+000  -1.405e+002   0.000e+000
  3.060 I  -0.000e+000   0.000e+000  -1.437e+002  -0.000e+000  -5.963e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.437e+002   0.000e+000  -1.653e+002   0.000e+000
  3.080 I  -0.000e+000   0.000e+000  -1.384e+002  -0.000e+000  -6.075e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.384e+002   0.000e+000  -1.924e+002   0.000e+000
  3.100 I  -0.000e+000   0.000e+000  -1.294e+002  -0.000e+000  -6.117e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.294e+002   0.000e+000  -2.234e+002   0.000e+000
  3.120 I  -0.000e+000   0.000e+000  -1.156e+002  -0.000e+000  -6.062e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.156e+002   0.000e+000  -2.594e+002   0.000e+000
  3.140 I  -0.000e+000   0.000e+000  -9.619e+001  -0.000e+000  -5.898e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.619e+001   0.000e+000  -3.012e+002   0.000e+000
  3.160 I  -0.000e+000   0.000e+000  -7.210e+001  -0.000e+000  -5.641e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.210e+001   0.000e+000  -3.479e+002   0.000e+000
  3.180 I  -0.000e+000   0.000e+000  -4.481e+001  -0.000e+000  -5.321e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.481e+001   0.000e+000  -3.976e+002   0.000e+000
  3.200 I  -0.000e+000   0.000e+000  -1.587e+001  -0.000e+000  -4.965e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.587e+001   0.000e+000  -4.489e+002   0.000e+000
  3.220 I  -0.000e+000   0.000e+000   1.413e+001  -0.000e+000  -4.585e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.413e+001   0.000e+000  -5.009e+002   0.000e+000
  3.240 I  -0.000e+000   0.000e+000   4.647e+001  -0.000e+000  -4.156e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.647e+001   0.000e+000  -5.550e+002   0.000e+000
  3.260 I  -0.000e+000   0.000e+000   8.333e+001  -0.000e+000  -3.634e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.333e+001   0.000e+000  -6.134e+002   0.000e+000
  3.280 I  -0.000e+000   0.000e+000   1.256e+002  -0.000e+000  -3.002e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.256e+002   0.000e+000  -6.770e+002   0.000e+000
  3.300 I  -0.000e+000   0.000e+000   1.715e+002  -0.000e+000  -2.293e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.715e+002   0.000e+000  -7.438e+002   0.000e+000
  3.320 I  -0.000e+000   0.000e+000   2.181e+002  -0.000e+000  -1.563e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.181e+002   0.000e+000  -8.106e+002   0.000e+000
  3.340 I  -0.000e+000   0.000e+000   2.624e+002  -0.000e+000  -8.714e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.624e+002   0.000e+000  -8.742e+002   0.000e+000
  3.360 I  -0.000e+000   0.000e+000   3.013e+002  -0.000e+000  -2.732e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.013e+002   0.000e+000  -9.313e+002   0.000e+000
  3.380 I  -0.000e+000   0.000e+000   3.334e+002  -0.000e+000   2.006e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.334e+002   0.000e+000  -9.803e+002   0.000e+000
  3.400 I  -0.000e+000   0.000e+000   3.597e+002  -0.000e+000   5.702e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.597e+002   0.000e+000  -1.022e+003   0.000e+000
  3.420 I  -0.000e+000   0.000e+000   3.824e+002  -0.000e+000   8.813e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.824e+002   0.000e+000  -1.059e+003   0.000e+000
  3.440 I  -0.000e+000   0.000e+000   4.039e+002  -0.000e+000   1.180e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.039e+002   0.000e+000  -1.094e+003   0.000e+000
  3.460 I  -0.000e+000   0.000e+000   4.254e+002  -0.000e+000   1.488e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.254e+002   0.000e+000  -1.127e+003   0.000e+000
  3.480 I  -0.000e+000   0.000e+000   4.456e+002  -0.000e+000   1.783e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.456e+002   0.000e+000  -1.159e+003   0.000e+000
  3.500 I  -0.000e+000   0.000e+000   4.622e+002  -0.000e+000   2.020e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.622e+002   0.000e+000  -1.185e+003   0.000e+000
  3.520 I  -0.000e+000   0.000e+000   4.729e+002  -0.000e+000   2.153e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.729e+002   0.000e+000  -1.204e+003   0.000e+000
  3.540 I  -0.000e+000   0.000e+000   4.765e+002  -0.000e+000   2.159e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.765e+002   0.000e+000  -1.214e+003   0.000e+000
  3.560 I  -0.000e+000   0.000e+000   4.740e+002  -0.000e+000   2.059e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.740e+002   0.000e+000  -1.216e+003   0.000e+000
  3.580 I  -0.000e+000   0.000e+000   4.674e+002  -0.000e+000   1.893e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.674e+002   0.000e+000  -1.213e+003   0.000e+000
  3.600 I  -0.000e+000   0.000e+000   4.583e+002  -0.000e+000   1.688e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.583e+002   0.000e+000  -1.206e+003   0.000e+000
  3.620 I  -0.000e+000   0.000e+000   4.468e+002  -0.000e+000   1.448e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.468e+002   0.000e+000  -1.196e+003   0.000e+000
  3.640 I  -0.000e+000   0.000e+000   4.323e+002  -0.000e+000   1.161e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.323e+002   0.000e+000  -1.181e+003   0.000e+000
  3.660 I  -0.000e+000   0.000e+000   4.144e+002  -0.000e+000   8.172e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   4.144e+002   0.000e+000  -1.161e+003   0.000e+000
  3.680 I  -0.000e+000   0.000e+000   3.930e+002  -0.000e+000   4.182e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.930e+002   0.000e+000  -1.137e+003   0.000e+000
  3.700 I  -0.000e+000   0.000e+000   3.694e+002  -0.000e+000  -1.449e+000  -0.000e+000
        J   0.000e+000  -0.000e+000   3.694e+002   0.000e+000  -1.110e+003   0.000e+000
  3.720 I  -0.000e+000   0.000e+000   3.453e+002  -0.000e+000  -4.481e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.453e+002   0.000e+000  -1.081e+003   0.000e+000
  3.740 I  -0.000e+000   0.000e+000   3.217e+002  -0.000e+000  -8.625e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.217e+002   0.000e+000  -1.051e+003   0.000e+000
  3.760 I  -0.000e+000   0.000e+000   2.984e+002  -0.000e+000  -1.263e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.984e+002   0.000e+000  -1.021e+003   0.000e+000
  3.780 I  -0.000e+000   0.000e+000   2.746e+002  -0.000e+000  -1.663e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.746e+002   0.000e+000  -9.902e+002   0.000e+000
  3.800 I  -0.000e+000   0.000e+000   2.500e+002  -0.000e+000  -2.074e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.500e+002   0.000e+000  -9.573e+002   0.000e+000
  3.820 I  -0.000e+000   0.000e+000   2.241e+002  -0.000e+000  -2.501e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.241e+002   0.000e+000  -9.223e+002   0.000e+000
  3.840 I  -0.000e+000   0.000e+000   1.972e+002  -0.000e+000  -2.940e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.972e+002   0.000e+000  -8.855e+002   0.000e+000
  3.860 I  -0.000e+000   0.000e+000   1.708e+002  -0.000e+000  -3.364e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.708e+002   0.000e+000  -8.487e+002   0.000e+000
  3.880 I  -0.000e+000   0.000e+000   1.468e+002  -0.000e+000  -3.734e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.468e+002   0.000e+000  -8.138e+002   0.000e+000
  3.900 I  -0.000e+000   0.000e+000   1.272e+002  -0.000e+000  -4.014e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.272e+002   0.000e+000  -7.830e+002   0.000e+000
  3.920 I  -0.000e+000   0.000e+000   1.130e+002  -0.000e+000  -4.183e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.130e+002   0.000e+000  -7.574e+002   0.000e+000
  3.940 I  -0.000e+000   0.000e+000   1.038e+002  -0.000e+000  -4.251e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.038e+002   0.000e+000  -7.366e+002   0.000e+000
  3.960 I  -0.000e+000   0.000e+000   9.815e+001  -0.000e+000  -4.246e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.815e+001   0.000e+000  -7.190e+002   0.000e+000
  3.980 I  -0.000e+000   0.000e+000   9.458e+001  -0.000e+000  -4.195e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.458e+001   0.000e+000  -7.032e+002   0.000e+000
  4.000 I  -0.000e+000   0.000e+000   9.170e+001  -0.000e+000  -4.126e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.170e+001   0.000e+000  -6.877e+002   0.000e+000
  4.020 I  -0.000e+000   0.000e+000   8.875e+001  -0.000e+000  -4.054e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.875e+001   0.000e+000  -6.716e+002   0.000e+000
  4.040 I  -0.000e+000   0.000e+000   8.619e+001  -0.000e+000  -3.970e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.619e+001   0.000e+000  -6.556e+002   0.000e+000
  4.060 I  -0.000e+000   0.000e+000   8.470e+001  -0.000e+000  -3.861e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.470e+001   0.000e+000  -6.402e+002   0.000e+000
  4.080 I  -0.000e+000   0.000e+000   8.397e+001  -0.000e+000  -3.733e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.397e+001   0.000e+000  -6.252e+002   0.000e+000
  4.100 I  -0.000e+000   0.000e+000   8.330e+001  -0.000e+000  -3.600e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.330e+001   0.000e+000  -6.099e+002   0.000e+000
  4.120 I  -0.000e+000   0.000e+000   8.241e+001  -0.000e+000  -3.468e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.241e+001   0.000e+000  -5.940e+002   0.000e+000
  4.140 I  -0.000e+000   0.000e+000   8.203e+001  -0.000e+000  -3.321e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.203e+001   0.000e+000  -5.782e+002   0.000e+000
  4.160 I  -0.000e+000   0.000e+000   8.334e+001  -0.000e+000  -3.139e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.334e+001   0.000e+000  -5.639e+002   0.000e+000
  4.180 I  -0.000e+000   0.000e+000   8.752e+001  -0.000e+000  -2.897e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.752e+001   0.000e+000  -5.522e+002   0.000e+000
  4.200 I  -0.000e+000   0.000e+000   9.569e+001  -0.000e+000  -2.573e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.569e+001   0.000e+000  -5.444e+002   0.000e+000
  4.220 I  -0.000e+000   0.000e+000   1.090e+002  -0.000e+000  -2.147e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.090e+002   0.000e+000  -5.416e+002   0.000e+000
  4.240 I  -0.000e+000   0.000e+000   1.284e+002  -0.000e+000  -1.598e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.284e+002   0.000e+000  -5.449e+002   0.000e+000
  4.260 I  -0.000e+000   0.000e+000   1.543e+002  -0.000e+000  -9.179e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.543e+002   0.000e+000  -5.547e+002   0.000e+000
  4.280 I  -0.000e+000   0.000e+000   1.856e+002  -0.000e+000  -1.297e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.856e+002   0.000e+000  -5.696e+002   0.000e+000
  4.300 I  -0.000e+000   0.000e+000   2.203e+002  -0.000e+000   7.317e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.203e+002   0.000e+000  -5.878e+002   0.000e+000
  4.320 I  -0.000e+000   0.000e+000   2.567e+002  -0.000e+000   1.631e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.567e+002   0.000e+000  -6.071e+002   0.000e+000
  4.340 I  -0.000e+000   0.000e+000   2.929e+002  -0.000e+000   2.531e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.929e+002   0.000e+000  -6.257e+002   0.000e+000
  4.360 I  -0.000e+000   0.000e+000   3.271e+002  -0.000e+000   3.399e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.271e+002   0.000e+000  -6.414e+002   0.000e+000
  4.380 I  -0.000e+000   0.000e+000   3.574e+002  -0.000e+000   4.198e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.574e+002   0.000e+000  -6.524e+002   0.000e+000
  4.400 I  -0.000e+000   0.000e+000   3.821e+002  -0.000e+000   4.896e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.821e+002   0.000e+000  -6.567e+002   0.000e+000
  4.420 I  -0.000e+000   0.000e+000   4.002e+002  -0.000e+000   5.473e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.002e+002   0.000e+000  -6.534e+002   0.000e+000
  4.440 I  -0.000e+000   0.000e+000   4.126e+002  -0.000e+000   5.947e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.126e+002   0.000e+000  -6.432e+002   0.000e+000
  4.460 I  -0.000e+000   0.000e+000   4.209e+002  -0.000e+000   6.346e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.209e+002   0.000e+000  -6.280e+002   0.000e+000
  4.480 I  -0.000e+000   0.000e+000   4.257e+002  -0.000e+000   6.687e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.257e+002   0.000e+000  -6.085e+002   0.000e+000
  4.500 I  -0.000e+000   0.000e+000   4.263e+002  -0.000e+000   6.951e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.263e+002   0.000e+000  -5.837e+002   0.000e+000
  4.520 I  -0.000e+000   0.000e+000   4.207e+002  -0.000e+000   7.103e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.207e+002   0.000e+000  -5.517e+002   0.000e+000
  4.540 I  -0.000e+000   0.000e+000   4.072e+002  -0.000e+000   7.109e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.072e+002   0.000e+000  -5.108e+002   0.000e+000
  4.560 I  -0.000e+000   0.000e+000   3.843e+002  -0.000e+000   6.935e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.843e+002   0.000e+000  -4.592e+002   0.000e+000
  4.580 I  -0.000e+000   0.000e+000   3.514e+002  -0.000e+000   6.576e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.514e+002   0.000e+000  -3.967e+002   0.000e+000
  4.600 I  -0.000e+000   0.000e+000   3.109e+002  -0.000e+000   6.070e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.109e+002   0.000e+000  -3.256e+002   0.000e+000
  4.620 I  -0.000e+000   0.000e+000   2.660e+002  -0.000e+000   5.485e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.660e+002   0.000e+000  -2.496e+002   0.000e+000
  4.640 I  -0.000e+000   0.000e+000   2.203e+002  -0.000e+000   4.885e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.203e+002   0.000e+000  -1.723e+002   0.000e+000
  4.660 I  -0.000e+000   0.000e+000   1.771e+002  -0.000e+000   4.336e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.771e+002   0.000e+000  -9.762e+001   0.000e+000
  4.680 I  -0.000e+000   0.000e+000   1.379e+002  -0.000e+000   3.866e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.379e+002   0.000e+000  -2.702e+001   0.000e+000
  4.700 I  -0.000e+000   0.000e+000   1.002e+002  -0.000e+000   3.425e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.002e+002   0.000e+000   4.194e+001   0.000e+000
  4.720 I  -0.000e+000   0.000e+000   6.135e+001  -0.000e+000   2.961e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.135e+001   0.000e+000   1.121e+002   0.000e+000
  4.740 I  -0.000e+000   0.000e+000   2.164e+001  -0.000e+000   2.479e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.164e+001   0.000e+000   1.830e+002   0.000e+000
  4.760 I  -0.000e+000   0.000e+000  -1.708e+001  -0.000e+000   2.014e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.708e+001   0.000e+000   2.527e+002   0.000e+000
  4.780 I  -0.000e+000   0.000e+000  -5.298e+001  -0.000e+000   1.601e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.298e+001   0.000e+000   3.191e+002   0.000e+000
  4.800 I  -0.000e+000   0.000e+000  -8.426e+001  -0.000e+000   1.274e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.426e+001   0.000e+000   3.802e+002   0.000e+000
  4.820 I  -0.000e+000   0.000e+000  -1.092e+002  -0.000e+000   1.067e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.092e+002   0.000e+000   4.342e+002   0.000e+000
  4.840 I  -0.000e+000   0.000e+000  -1.260e+002  -0.000e+000   1.012e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.260e+002   0.000e+000   4.792e+002   0.000e+000
  4.860 I  -0.000e+000   0.000e+000  -1.344e+002  -0.000e+000   1.115e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.344e+002   0.000e+000   5.148e+002   0.000e+000
  4.880 I  -0.000e+000   0.000e+000  -1.371e+002  -0.000e+000   1.326e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.371e+002   0.000e+000   5.438e+002   0.000e+000
  4.900 I  -0.000e+000   0.000e+000  -1.377e+002  -0.000e+000   1.570e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.377e+002   0.000e+000   5.701e+002   0.000e+000
  4.920 I  -0.000e+000   0.000e+000  -1.403e+002  -0.000e+000   1.772e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.403e+002   0.000e+000   5.980e+002   0.000e+000
  4.940 I  -0.000e+000   0.000e+000  -1.473e+002  -0.000e+000   1.881e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.473e+002   0.000e+000   6.300e+002   0.000e+000
  4.960 I  -0.000e+000   0.000e+000  -1.588e+002  -0.000e+000   1.899e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.588e+002   0.000e+000   6.662e+002   0.000e+000
  4.980 I  -0.000e+000   0.000e+000  -1.733e+002  -0.000e+000   1.849e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.733e+002   0.000e+000   7.050e+002   0.000e+000
  5.000 I  -0.000e+000   0.000e+000  -1.897e+002  -0.000e+000   1.759e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.897e+002   0.000e+000   7.450e+002   0.000e+000
  5.020 I  -0.000e+000   0.000e+000  -2.074e+002  -0.000e+000   1.636e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.074e+002   0.000e+000   7.858e+002   0.000e+000
  5.040 I  -0.000e+000   0.000e+000  -2.275e+002  -0.000e+000   1.459e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.275e+002   0.000e+000   8.283e+002   0.000e+000
  5.060 I  -0.000e+000   0.000e+000  -2.520e+002  -0.000e+000   1.187e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.520e+002   0.000e+000   8.748e+002   0.000e+000
  5.080 I  -0.000e+000   0.000e+000  -2.821e+002  -0.000e+000   8.008e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.821e+002   0.000e+000   9.262e+002   0.000e+000
  5.100 I  -0.000e+000   0.000e+000  -3.169e+002  -0.000e+000   3.110e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.169e+002   0.000e+000   9.819e+002   0.000e+000
