
 ** MIDAS/Civil Time-history Output Data ** 
_____________________________________________


 节点 =     2        位移 时程       单位体系 ..: m, N
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
 11.560  -1.006e-001   0.000e+000   0.000e+000   0.000e+000  -5.002e-002   0.000e+000
 11.580  -1.000e-001   0.000e+000   0.000e+000   0.000e+000  -4.971e-002   0.000e+000
 11.600  -9.988e-002   0.000e+000   0.000e+000   0.000e+000  -4.964e-002   0.000e+000
 11.620  -1.002e-001   0.000e+000   0.000e+000   0.000e+000  -4.979e-002   0.000e+000
 11.640  -1.008e-001   0.000e+000   0.000e+000   0.000e+000  -5.008e-002   0.000e+000
 11.660  -1.015e-001   0.000e+000   0.000e+000   0.000e+000  -5.044e-002   0.000e+000
 11.680  -1.023e-001   0.000e+000   0.000e+000   0.000e+000  -5.083e-002   0.000e+000
 11.700  -1.029e-001   0.000e+000   0.000e+000   0.000e+000  -5.115e-002   0.000e+000
 11.720  -1.034e-001   0.000e+000   0.000e+000   0.000e+000  -5.138e-002   0.000e+000
 11.740  -1.036e-001   0.000e+000   0.000e+000   0.000e+000  -5.150e-002   0.000e+000
 11.760  -1.037e-001   0.000e+000   0.000e+000   0.000e+000  -5.152e-002   0.000e+000
 11.780  -1.035e-001   0.000e+000   0.000e+000   0.000e+000  -5.144e-002   0.000e+000
 11.800  -1.031e-001   0.000e+000   0.000e+000   0.000e+000  -5.123e-002   0.000e+000
 11.820  -1.023e-001   0.000e+000   0.000e+000   0.000e+000  -5.087e-002   0.000e+000
 11.840  -1.013e-001   0.000e+000   0.000e+000   0.000e+000  -5.033e-002   0.000e+000
 11.860  -9.981e-002   0.000e+000   0.000e+000   0.000e+000  -4.961e-002   0.000e+000
 11.880  -9.807e-002   0.000e+000   0.000e+000   0.000e+000  -4.874e-002   0.000e+000
 11.900  -9.607e-002   0.000e+000   0.000e+000   0.000e+000  -4.775e-002   0.000e+000
 11.920  -9.385e-002   0.000e+000   0.000e+000   0.000e+000  -4.664e-002   0.000e+000
 11.940  -9.139e-002   0.000e+000   0.000e+000   0.000e+000  -4.542e-002   0.000e+000
 11.960  -8.869e-002   0.000e+000   0.000e+000   0.000e+000  -4.408e-002   0.000e+000
 11.980  -8.576e-002   0.000e+000   0.000e+000   0.000e+000  -4.262e-002   0.000e+000
 12.000  -8.265e-002   0.000e+000   0.000e+000   0.000e+000  -4.108e-002   0.000e+000
 12.020  -7.945e-002   0.000e+000   0.000e+000   0.000e+000  -3.949e-002   0.000e+000
 12.040  -7.622e-002   0.000e+000   0.000e+000   0.000e+000  -3.788e-002   0.000e+000
 12.060  -7.306e-002   0.000e+000   0.000e+000   0.000e+000  -3.631e-002   0.000e+000
 12.080  -7.001e-002   0.000e+000   0.000e+000   0.000e+000  -3.480e-002   0.000e+000
 12.100  -6.706e-002   0.000e+000   0.000e+000   0.000e+000  -3.333e-002   0.000e+000
 12.120  -6.419e-002   0.000e+000   0.000e+000   0.000e+000  -3.190e-002   0.000e+000
 12.140  -6.136e-002   0.000e+000   0.000e+000   0.000e+000  -3.050e-002   0.000e+000
 12.160  -5.858e-002   0.000e+000   0.000e+000   0.000e+000  -2.912e-002   0.000e+000
 12.180  -5.590e-002   0.000e+000   0.000e+000   0.000e+000  -2.778e-002   0.000e+000
 12.200  -5.335e-002   0.000e+000   0.000e+000   0.000e+000  -2.651e-002   0.000e+000
 12.220  -5.088e-002   0.000e+000   0.000e+000   0.000e+000  -2.529e-002   0.000e+000
 12.240  -4.849e-002   0.000e+000   0.000e+000   0.000e+000  -2.410e-002   0.000e+000
 12.260  -4.619e-002   0.000e+000   0.000e+000   0.000e+000  -2.296e-002   0.000e+000
 12.280  -4.399e-002   0.000e+000   0.000e+000   0.000e+000  -2.186e-002   0.000e+000
 12.300  -4.187e-002   0.000e+000   0.000e+000   0.000e+000  -2.081e-002   0.000e+000
 12.320  -3.982e-002   0.000e+000   0.000e+000   0.000e+000  -1.979e-002   0.000e+000
 12.340  -3.782e-002   0.000e+000   0.000e+000   0.000e+000  -1.880e-002   0.000e+000
 12.360  -3.583e-002   0.000e+000   0.000e+000   0.000e+000  -1.781e-002   0.000e+000
 12.380  -3.381e-002   0.000e+000   0.000e+000   0.000e+000  -1.681e-002   0.000e+000
 12.400  -3.174e-002   0.000e+000   0.000e+000   0.000e+000  -1.577e-002   0.000e+000
 12.420  -2.962e-002   0.000e+000   0.000e+000   0.000e+000  -1.472e-002   0.000e+000
 12.440  -2.750e-002   0.000e+000   0.000e+000   0.000e+000  -1.367e-002   0.000e+000
 12.460  -2.538e-002   0.000e+000   0.000e+000   0.000e+000  -1.261e-002   0.000e+000
 12.480  -2.324e-002   0.000e+000   0.000e+000   0.000e+000  -1.155e-002   0.000e+000
 12.500  -2.106e-002   0.000e+000   0.000e+000   0.000e+000  -1.047e-002   0.000e+000
 12.520  -1.879e-002   0.000e+000   0.000e+000   0.000e+000  -9.340e-003   0.000e+000
 12.540  -1.643e-002   0.000e+000   0.000e+000   0.000e+000  -8.166e-003   0.000e+000
 12.560  -1.401e-002   0.000e+000   0.000e+000   0.000e+000  -6.962e-003   0.000e+000
 12.580  -1.159e-002   0.000e+000   0.000e+000   0.000e+000  -5.760e-003   0.000e+000
 12.600  -9.232e-003   0.000e+000   0.000e+000   0.000e+000  -4.589e-003   0.000e+000
 12.620  -6.979e-003   0.000e+000   0.000e+000   0.000e+000  -3.469e-003   0.000e+000
 12.640  -4.828e-003   0.000e+000   0.000e+000   0.000e+000  -2.400e-003   0.000e+000
 12.660  -2.757e-003   0.000e+000   0.000e+000   0.000e+000  -1.370e-003   0.000e+000
 12.680  -7.424e-004   0.000e+000   0.000e+000   0.000e+000  -3.690e-004   0.000e+000
 12.700   1.223e-003   0.000e+000   0.000e+000   0.000e+000   6.080e-004   0.000e+000
 12.720   3.119e-003   0.000e+000   0.000e+000   0.000e+000   1.550e-003   0.000e+000
 12.740   4.911e-003   0.000e+000   0.000e+000   0.000e+000   2.441e-003   0.000e+000
 12.760   6.566e-003   0.000e+000   0.000e+000   0.000e+000   3.263e-003   0.000e+000
 12.780   8.056e-003   0.000e+000   0.000e+000   0.000e+000   4.004e-003   0.000e+000
 12.800   9.356e-003   0.000e+000   0.000e+000   0.000e+000   4.650e-003   0.000e+000
 12.820   1.044e-002   0.000e+000   0.000e+000   0.000e+000   5.190e-003   0.000e+000
 12.840   1.129e-002   0.000e+000   0.000e+000   0.000e+000   5.610e-003   0.000e+000
 12.860   1.190e-002   0.000e+000   0.000e+000   0.000e+000   5.913e-003   0.000e+000
 12.880   1.233e-002   0.000e+000   0.000e+000   0.000e+000   6.129e-003   0.000e+000
 12.900   1.268e-002   0.000e+000   0.000e+000   0.000e+000   6.303e-003   0.000e+000
 12.920   1.304e-002   0.000e+000   0.000e+000   0.000e+000   6.479e-003   0.000e+000
 12.940   1.347e-002   0.000e+000   0.000e+000   0.000e+000   6.694e-003   0.000e+000
 12.960   1.402e-002   0.000e+000   0.000e+000   0.000e+000   6.969e-003   0.000e+000
 12.980   1.470e-002   0.000e+000   0.000e+000   0.000e+000   7.305e-003   0.000e+000
 13.000   1.546e-002   0.000e+000   0.000e+000   0.000e+000   7.683e-003   0.000e+000
 13.020   1.625e-002   0.000e+000   0.000e+000   0.000e+000   8.075e-003   0.000e+000
 13.040   1.700e-002   0.000e+000   0.000e+000   0.000e+000   8.451e-003   0.000e+000
 13.060   1.767e-002   0.000e+000   0.000e+000   0.000e+000   8.782e-003   0.000e+000
 13.080   1.824e-002   0.000e+000   0.000e+000   0.000e+000   9.065e-003   0.000e+000
 13.100   1.881e-002   0.000e+000   0.000e+000   0.000e+000   9.349e-003   0.000e+000
 13.120   1.947e-002   0.000e+000   0.000e+000   0.000e+000   9.678e-003   0.000e+000
 13.140   2.019e-002   0.000e+000   0.000e+000   0.000e+000   1.003e-002   0.000e+000
 13.160   2.085e-002   0.000e+000   0.000e+000   0.000e+000   1.036e-002   0.000e+000
 13.180   2.142e-002   0.000e+000   0.000e+000   0.000e+000   1.065e-002   0.000e+000
 13.200   2.195e-002   0.000e+000   0.000e+000   0.000e+000   1.091e-002   0.000e+000
 13.220   2.256e-002   0.000e+000   0.000e+000   0.000e+000   1.121e-002   0.000e+000
 13.240   2.337e-002   0.000e+000   0.000e+000   0.000e+000   1.162e-002   0.000e+000
 13.260   2.444e-002   0.000e+000   0.000e+000   0.000e+000   1.215e-002   0.000e+000
 13.280   2.570e-002   0.000e+000   0.000e+000   0.000e+000   1.277e-002   0.000e+000
 13.300   2.704e-002   0.000e+000   0.000e+000   0.000e+000   1.344e-002   0.000e+000
 13.320   2.838e-002   0.000e+000   0.000e+000   0.000e+000   1.411e-002   0.000e+000
 13.340   2.976e-002   0.000e+000   0.000e+000   0.000e+000   1.479e-002   0.000e+000
 13.360   3.121e-002   0.000e+000   0.000e+000   0.000e+000   1.551e-002   0.000e+000
 13.380   3.276e-002   0.000e+000   0.000e+000   0.000e+000   1.628e-002   0.000e+000
 13.400   3.439e-002   0.000e+000   0.000e+000   0.000e+000   1.709e-002   0.000e+000
 13.420   3.606e-002   0.000e+000   0.000e+000   0.000e+000   1.792e-002   0.000e+000
 13.440   3.774e-002   0.000e+000   0.000e+000   0.000e+000   1.876e-002   0.000e+000
 13.460   3.942e-002   0.000e+000   0.000e+000   0.000e+000   1.959e-002   0.000e+000
 13.480   4.103e-002   0.000e+000   0.000e+000   0.000e+000   2.039e-002   0.000e+000
 13.500   4.250e-002   0.000e+000   0.000e+000   0.000e+000   2.112e-002   0.000e+000
 13.520   4.377e-002   0.000e+000   0.000e+000   0.000e+000   2.175e-002   0.000e+000
 13.540   4.476e-002   0.000e+000   0.000e+000   0.000e+000   2.225e-002   0.000e+000
 13.560   4.545e-002   0.000e+000   0.000e+000   0.000e+000   2.259e-002   0.000e+000
 13.580   4.591e-002   0.000e+000   0.000e+000   0.000e+000   2.282e-002   0.000e+000
 13.600   4.625e-002   0.000e+000   0.000e+000   0.000e+000   2.298e-002   0.000e+000
 13.620   4.656e-002   0.000e+000   0.000e+000   0.000e+000   2.314e-002   0.000e+000
 13.640   4.697e-002   0.000e+000   0.000e+000   0.000e+000   2.335e-002   0.000e+000
 13.660   4.759e-002   0.000e+000   0.000e+000   0.000e+000   2.365e-002   0.000e+000
 13.680   4.846e-002   0.000e+000   0.000e+000   0.000e+000   2.408e-002   0.000e+000
 13.700   4.954e-002   0.000e+000   0.000e+000   0.000e+000   2.462e-002   0.000e+000
 13.720   5.072e-002   0.000e+000   0.000e+000   0.000e+000   2.521e-002   0.000e+000
 13.740   5.194e-002   0.000e+000   0.000e+000   0.000e+000   2.581e-002   0.000e+000
 13.760   5.315e-002   0.000e+000   0.000e+000   0.000e+000   2.642e-002   0.000e+000
 13.780   5.433e-002   0.000e+000   0.000e+000   0.000e+000   2.700e-002   0.000e+000
 13.800   5.546e-002   0.000e+000   0.000e+000   0.000e+000   2.756e-002   0.000e+000
 13.820   5.664e-002   0.000e+000   0.000e+000   0.000e+000   2.815e-002   0.000e+000
 13.840   5.796e-002   0.000e+000   0.000e+000   0.000e+000   2.881e-002   0.000e+000
 13.860   5.943e-002   0.000e+000   0.000e+000   0.000e+000   2.954e-002   0.000e+000
 13.880   6.107e-002   0.000e+000   0.000e+000   0.000e+000   3.035e-002   0.000e+000
 13.900   6.288e-002   0.000e+000   0.000e+000   0.000e+000   3.125e-002   0.000e+000
 13.920   6.485e-002   0.000e+000   0.000e+000   0.000e+000   3.223e-002   0.000e+000
 13.940   6.689e-002   0.000e+000   0.000e+000   0.000e+000   3.324e-002   0.000e+000
 13.960   6.886e-002   0.000e+000   0.000e+000   0.000e+000   3.423e-002   0.000e+000
 13.980   7.066e-002   0.000e+000   0.000e+000   0.000e+000   3.512e-002   0.000e+000
 14.000   7.215e-002   0.000e+000   0.000e+000   0.000e+000   3.586e-002   0.000e+000
 14.020   7.326e-002   0.000e+000   0.000e+000   0.000e+000   3.641e-002   0.000e+000
 14.040   7.401e-002   0.000e+000   0.000e+000   0.000e+000   3.679e-002   0.000e+000
 14.060   7.449e-002   0.000e+000   0.000e+000   0.000e+000   3.702e-002   0.000e+000
 14.080   7.475e-002   0.000e+000   0.000e+000   0.000e+000   3.715e-002   0.000e+000
 14.100   7.488e-002   0.000e+000   0.000e+000   0.000e+000   3.721e-002   0.000e+000
 14.120   7.494e-002   0.000e+000   0.000e+000   0.000e+000   3.725e-002   0.000e+000
 14.140   7.501e-002   0.000e+000   0.000e+000   0.000e+000   3.728e-002   0.000e+000
 14.160   7.513e-002   0.000e+000   0.000e+000   0.000e+000   3.734e-002   0.000e+000
 14.180   7.527e-002   0.000e+000   0.000e+000   0.000e+000   3.741e-002   0.000e+000
 14.200   7.535e-002   0.000e+000   0.000e+000   0.000e+000   3.745e-002   0.000e+000
 14.220   7.532e-002   0.000e+000   0.000e+000   0.000e+000   3.744e-002   0.000e+000
 14.240   7.515e-002   0.000e+000   0.000e+000   0.000e+000   3.735e-002   0.000e+000
 14.260   7.487e-002   0.000e+000   0.000e+000   0.000e+000   3.721e-002   0.000e+000
 14.280   7.458e-002   0.000e+000   0.000e+000   0.000e+000   3.707e-002   0.000e+000
 14.300   7.433e-002   0.000e+000   0.000e+000   0.000e+000   3.694e-002   0.000e+000
 14.320   7.410e-002   0.000e+000   0.000e+000   0.000e+000   3.683e-002   0.000e+000
 14.340   7.387e-002   0.000e+000   0.000e+000   0.000e+000   3.672e-002   0.000e+000
 14.360   7.365e-002   0.000e+000   0.000e+000   0.000e+000   3.660e-002   0.000e+000
 14.380   7.344e-002   0.000e+000   0.000e+000   0.000e+000   3.650e-002   0.000e+000
 14.400   7.327e-002   0.000e+000   0.000e+000   0.000e+000   3.642e-002   0.000e+000
 14.420   7.317e-002   0.000e+000   0.000e+000   0.000e+000   3.637e-002   0.000e+000
 14.440   7.317e-002   0.000e+000   0.000e+000   0.000e+000   3.637e-002   0.000e+000
 14.460   7.334e-002   0.000e+000   0.000e+000   0.000e+000   3.645e-002   0.000e+000
 14.480   7.368e-002   0.000e+000   0.000e+000   0.000e+000   3.662e-002   0.000e+000
 14.500   7.410e-002   0.000e+000   0.000e+000   0.000e+000   3.683e-002   0.000e+000
 14.520   7.452e-002   0.000e+000   0.000e+000   0.000e+000   3.704e-002   0.000e+000
 14.540   7.490e-002   0.000e+000   0.000e+000   0.000e+000   3.722e-002   0.000e+000
 14.560   7.520e-002   0.000e+000   0.000e+000   0.000e+000   3.737e-002   0.000e+000
 14.580   7.539e-002   0.000e+000   0.000e+000   0.000e+000   3.747e-002   0.000e+000
 14.600   7.551e-002   0.000e+000   0.000e+000   0.000e+000   3.753e-002   0.000e+000
 14.620   7.562e-002   0.000e+000   0.000e+000   0.000e+000   3.758e-002   0.000e+000
 14.640   7.580e-002   0.000e+000   0.000e+000   0.000e+000   3.768e-002   0.000e+000
 14.660   7.614e-002   0.000e+000   0.000e+000   0.000e+000   3.784e-002   0.000e+000
 14.680   7.663e-002   0.000e+000   0.000e+000   0.000e+000   3.809e-002   0.000e+000
 14.700   7.716e-002   0.000e+000   0.000e+000   0.000e+000   3.835e-002   0.000e+000
 14.720   7.762e-002   0.000e+000   0.000e+000   0.000e+000   3.858e-002   0.000e+000
 14.740   7.801e-002   0.000e+000   0.000e+000   0.000e+000   3.877e-002   0.000e+000
 14.760   7.841e-002   0.000e+000   0.000e+000   0.000e+000   3.897e-002   0.000e+000
 14.780   7.885e-002   0.000e+000   0.000e+000   0.000e+000   3.919e-002   0.000e+000
 14.800   7.927e-002   0.000e+000   0.000e+000   0.000e+000   3.940e-002   0.000e+000
 14.820   7.956e-002   0.000e+000   0.000e+000   0.000e+000   3.954e-002   0.000e+000
 14.840   7.964e-002   0.000e+000   0.000e+000   0.000e+000   3.958e-002   0.000e+000
 14.860   7.952e-002   0.000e+000   0.000e+000   0.000e+000   3.952e-002   0.000e+000
 14.880   7.924e-002   0.000e+000   0.000e+000   0.000e+000   3.939e-002   0.000e+000
 14.900   7.886e-002   0.000e+000   0.000e+000   0.000e+000   3.920e-002   0.000e+000
 14.920   7.842e-002   0.000e+000   0.000e+000   0.000e+000   3.897e-002   0.000e+000
 14.940   7.795e-002   0.000e+000   0.000e+000   0.000e+000   3.874e-002   0.000e+000
 14.960   7.752e-002   0.000e+000   0.000e+000   0.000e+000   3.853e-002   0.000e+000
 14.980   7.714e-002   0.000e+000   0.000e+000   0.000e+000   3.834e-002   0.000e+000
 15.000   7.678e-002   0.000e+000   0.000e+000   0.000e+000   3.816e-002   0.000e+000
 15.020   7.639e-002   0.000e+000   0.000e+000   0.000e+000   3.797e-002   0.000e+000
 15.040   7.595e-002   0.000e+000   0.000e+000   0.000e+000   3.775e-002   0.000e+000
 15.060   7.549e-002   0.000e+000   0.000e+000   0.000e+000   3.752e-002   0.000e+000
 15.080   7.506e-002   0.000e+000   0.000e+000   0.000e+000   3.731e-002   0.000e+000
 15.100   7.473e-002   0.000e+000   0.000e+000   0.000e+000   3.714e-002   0.000e+000
 15.120   7.451e-002   0.000e+000   0.000e+000   0.000e+000   3.703e-002   0.000e+000
 15.140   7.438e-002   0.000e+000   0.000e+000   0.000e+000   3.697e-002   0.000e+000
 15.160   7.425e-002   0.000e+000   0.000e+000   0.000e+000   3.690e-002   0.000e+000
 15.180   7.409e-002   0.000e+000   0.000e+000   0.000e+000   3.682e-002   0.000e+000
 15.200   7.392e-002   0.000e+000   0.000e+000   0.000e+000   3.674e-002   0.000e+000
 15.220   7.375e-002   0.000e+000   0.000e+000   0.000e+000   3.666e-002   0.000e+000
 15.240   7.355e-002   0.000e+000   0.000e+000   0.000e+000   3.656e-002   0.000e+000
 15.260   7.324e-002   0.000e+000   0.000e+000   0.000e+000   3.640e-002   0.000e+000
 15.280   7.278e-002   0.000e+000   0.000e+000   0.000e+000   3.617e-002   0.000e+000
 15.300   7.218e-002   0.000e+000   0.000e+000   0.000e+000   3.588e-002   0.000e+000
 15.320   7.147e-002   0.000e+000   0.000e+000   0.000e+000   3.552e-002   0.000e+000
 15.340   7.061e-002   0.000e+000   0.000e+000   0.000e+000   3.509e-002   0.000e+000
 15.360   6.956e-002   0.000e+000   0.000e+000   0.000e+000   3.457e-002   0.000e+000
 15.380   6.831e-002   0.000e+000   0.000e+000   0.000e+000   3.395e-002   0.000e+000
 15.400   6.692e-002   0.000e+000   0.000e+000   0.000e+000   3.326e-002   0.000e+000
 15.420   6.548e-002   0.000e+000   0.000e+000   0.000e+000   3.255e-002   0.000e+000
 15.440   6.407e-002   0.000e+000   0.000e+000   0.000e+000   3.185e-002   0.000e+000
 15.460   6.279e-002   0.000e+000   0.000e+000   0.000e+000   3.121e-002   0.000e+000
 15.480   6.167e-002   0.000e+000   0.000e+000   0.000e+000   3.065e-002   0.000e+000
 15.500   6.069e-002   0.000e+000   0.000e+000   0.000e+000   3.016e-002   0.000e+000
 15.520   5.974e-002   0.000e+000   0.000e+000   0.000e+000   2.969e-002   0.000e+000
 15.540   5.877e-002   0.000e+000   0.000e+000   0.000e+000   2.921e-002   0.000e+000
 15.560   5.780e-002   0.000e+000   0.000e+000   0.000e+000   2.873e-002   0.000e+000
 15.580   5.686e-002   0.000e+000   0.000e+000   0.000e+000   2.826e-002   0.000e+000
 15.600   5.599e-002   0.000e+000   0.000e+000   0.000e+000   2.783e-002   0.000e+000
 15.620   5.523e-002   0.000e+000   0.000e+000   0.000e+000   2.745e-002   0.000e+000
 15.640   5.461e-002   0.000e+000   0.000e+000   0.000e+000   2.714e-002   0.000e+000
 15.660   5.408e-002   0.000e+000   0.000e+000   0.000e+000   2.688e-002   0.000e+000
 15.680   5.360e-002   0.000e+000   0.000e+000   0.000e+000   2.664e-002   0.000e+000
 15.700   5.311e-002   0.000e+000   0.000e+000   0.000e+000   2.640e-002   0.000e+000
 15.720   5.259e-002   0.000e+000   0.000e+000   0.000e+000   2.614e-002   0.000e+000
 15.740   5.205e-002   0.000e+000   0.000e+000   0.000e+000   2.587e-002   0.000e+000
 15.760   5.154e-002   0.000e+000   0.000e+000   0.000e+000   2.562e-002   0.000e+000
 15.780   5.109e-002   0.000e+000   0.000e+000   0.000e+000   2.539e-002   0.000e+000
 15.800   5.073e-002   0.000e+000   0.000e+000   0.000e+000   2.521e-002   0.000e+000
 15.820   5.042e-002   0.000e+000   0.000e+000   0.000e+000   2.506e-002   0.000e+000
 15.840   5.009e-002   0.000e+000   0.000e+000   0.000e+000   2.490e-002   0.000e+000
 15.860   4.973e-002   0.000e+000   0.000e+000   0.000e+000   2.472e-002   0.000e+000
 15.880   4.925e-002   0.000e+000   0.000e+000   0.000e+000   2.448e-002   0.000e+000
 15.900   4.864e-002   0.000e+000   0.000e+000   0.000e+000   2.418e-002   0.000e+000
 15.920   4.795e-002   0.000e+000   0.000e+000   0.000e+000   2.383e-002   0.000e+000
 15.940   4.730e-002   0.000e+000   0.000e+000   0.000e+000   2.351e-002   0.000e+000
 15.960   4.678e-002   0.000e+000   0.000e+000   0.000e+000   2.325e-002   0.000e+000
 15.980   4.648e-002   0.000e+000   0.000e+000   0.000e+000   2.310e-002   0.000e+000
 16.000   4.632e-002   0.000e+000   0.000e+000   0.000e+000   2.302e-002   0.000e+000
 16.020   4.624e-002   0.000e+000   0.000e+000   0.000e+000   2.298e-002   0.000e+000
 16.040   4.611e-002   0.000e+000   0.000e+000   0.000e+000   2.292e-002   0.000e+000
 16.060   4.591e-002   0.000e+000   0.000e+000   0.000e+000   2.282e-002   0.000e+000
 16.080   4.565e-002   0.000e+000   0.000e+000   0.000e+000   2.269e-002   0.000e+000
 16.100   4.533e-002   0.000e+000   0.000e+000   0.000e+000   2.253e-002   0.000e+000
 16.120   4.493e-002   0.000e+000   0.000e+000   0.000e+000   2.233e-002   0.000e+000
 16.140   4.444e-002   0.000e+000   0.000e+000   0.000e+000   2.209e-002   0.000e+000
 16.160   4.388e-002   0.000e+000   0.000e+000   0.000e+000   2.181e-002   0.000e+000
 16.180   4.328e-002   0.000e+000   0.000e+000   0.000e+000   2.151e-002   0.000e+000
 16.200   4.264e-002   0.000e+000   0.000e+000   0.000e+000   2.119e-002   0.000e+000
 16.220   4.198e-002   0.000e+000   0.000e+000   0.000e+000   2.086e-002   0.000e+000
 16.240   4.129e-002   0.000e+000   0.000e+000   0.000e+000   2.052e-002   0.000e+000
 16.260   4.064e-002   0.000e+000   0.000e+000   0.000e+000   2.020e-002   0.000e+000
 16.280   4.008e-002   0.000e+000   0.000e+000   0.000e+000   1.992e-002   0.000e+000
 16.300   3.961e-002   0.000e+000   0.000e+000   0.000e+000   1.969e-002   0.000e+000
 16.320   3.920e-002   0.000e+000   0.000e+000   0.000e+000   1.948e-002   0.000e+000
 16.340   3.880e-002   0.000e+000   0.000e+000   0.000e+000   1.929e-002   0.000e+000
 16.360   3.838e-002   0.000e+000   0.000e+000   0.000e+000   1.908e-002   0.000e+000
 16.380   3.793e-002   0.000e+000   0.000e+000   0.000e+000   1.885e-002   0.000e+000
 16.400   3.750e-002   0.000e+000   0.000e+000   0.000e+000   1.864e-002   0.000e+000
 16.420   3.715e-002   0.000e+000   0.000e+000   0.000e+000   1.846e-002   0.000e+000
 16.440   3.688e-002   0.000e+000   0.000e+000   0.000e+000   1.833e-002   0.000e+000
 16.460   3.670e-002   0.000e+000   0.000e+000   0.000e+000   1.824e-002   0.000e+000
 16.480   3.660e-002   0.000e+000   0.000e+000   0.000e+000   1.819e-002   0.000e+000
 16.500   3.657e-002   0.000e+000   0.000e+000   0.000e+000   1.818e-002   0.000e+000
 16.520   3.657e-002   0.000e+000   0.000e+000   0.000e+000   1.818e-002   0.000e+000
 16.540   3.660e-002   0.000e+000   0.000e+000   0.000e+000   1.819e-002   0.000e+000
 16.560   3.664e-002   0.000e+000   0.000e+000   0.000e+000   1.821e-002   0.000e+000
 16.580   3.668e-002   0.000e+000   0.000e+000   0.000e+000   1.823e-002   0.000e+000
 16.600   3.674e-002   0.000e+000   0.000e+000   0.000e+000   1.826e-002   0.000e+000
 16.620   3.674e-002   0.000e+000   0.000e+000   0.000e+000   1.826e-002   0.000e+000
 16.640   3.656e-002   0.000e+000   0.000e+000   0.000e+000   1.817e-002   0.000e+000
 16.660   3.615e-002   0.000e+000   0.000e+000   0.000e+000   1.797e-002   0.000e+000
 16.680   3.551e-002   0.000e+000   0.000e+000   0.000e+000   1.765e-002   0.000e+000
 16.700   3.472e-002   0.000e+000   0.000e+000   0.000e+000   1.726e-002   0.000e+000
 16.720   3.385e-002   0.000e+000   0.000e+000   0.000e+000   1.682e-002   0.000e+000
 16.740   3.295e-002   0.000e+000   0.000e+000   0.000e+000   1.638e-002   0.000e+000
 16.760   3.208e-002   0.000e+000   0.000e+000   0.000e+000   1.595e-002   0.000e+000
 16.780   3.127e-002   0.000e+000   0.000e+000   0.000e+000   1.554e-002   0.000e+000
 16.800   3.051e-002   0.000e+000   0.000e+000   0.000e+000   1.516e-002   0.000e+000
 16.820   2.981e-002   0.000e+000   0.000e+000   0.000e+000   1.482e-002   0.000e+000
 16.840   2.915e-002   0.000e+000   0.000e+000   0.000e+000   1.449e-002   0.000e+000
 16.860   2.848e-002   0.000e+000   0.000e+000   0.000e+000   1.416e-002   0.000e+000
 16.880   2.778e-002   0.000e+000   0.000e+000   0.000e+000   1.381e-002   0.000e+000
 16.900   2.707e-002   0.000e+000   0.000e+000   0.000e+000   1.345e-002   0.000e+000
 16.920   2.640e-002   0.000e+000   0.000e+000   0.000e+000   1.312e-002   0.000e+000
 16.940   2.582e-002   0.000e+000   0.000e+000   0.000e+000   1.283e-002   0.000e+000
 16.960   2.540e-002   0.000e+000   0.000e+000   0.000e+000   1.262e-002   0.000e+000
 16.980   2.516e-002   0.000e+000   0.000e+000   0.000e+000   1.250e-002   0.000e+000
 17.000   2.509e-002   0.000e+000   0.000e+000   0.000e+000   1.247e-002   0.000e+000
 17.020   2.515e-002   0.000e+000   0.000e+000   0.000e+000   1.250e-002   0.000e+000
 17.040   2.529e-002   0.000e+000   0.000e+000   0.000e+000   1.257e-002   0.000e+000
 17.060   2.549e-002   0.000e+000   0.000e+000   0.000e+000   1.267e-002   0.000e+000
 17.080   2.578e-002   0.000e+000   0.000e+000   0.000e+000   1.281e-002   0.000e+000
 17.100   2.617e-002   0.000e+000   0.000e+000   0.000e+000   1.301e-002   0.000e+000
 17.120   2.666e-002   0.000e+000   0.000e+000   0.000e+000   1.325e-002   0.000e+000
 17.140   2.724e-002   0.000e+000   0.000e+000   0.000e+000   1.354e-002   0.000e+000
 17.160   2.791e-002   0.000e+000   0.000e+000   0.000e+000   1.387e-002   0.000e+000
 17.180   2.870e-002   0.000e+000   0.000e+000   0.000e+000   1.426e-002   0.000e+000
 17.200   2.961e-002   0.000e+000   0.000e+000   0.000e+000   1.472e-002   0.000e+000
 17.220   3.067e-002   0.000e+000   0.000e+000   0.000e+000   1.524e-002   0.000e+000
 17.240   3.185e-002   0.000e+000   0.000e+000   0.000e+000   1.583e-002   0.000e+000
 17.260   3.316e-002   0.000e+000   0.000e+000   0.000e+000   1.648e-002   0.000e+000
 17.280   3.457e-002   0.000e+000   0.000e+000   0.000e+000   1.718e-002   0.000e+000
 17.300   3.608e-002   0.000e+000   0.000e+000   0.000e+000   1.793e-002   0.000e+000
 17.320   3.765e-002   0.000e+000   0.000e+000   0.000e+000   1.871e-002   0.000e+000
 17.340   3.924e-002   0.000e+000   0.000e+000   0.000e+000   1.950e-002   0.000e+000
 17.360   4.077e-002   0.000e+000   0.000e+000   0.000e+000   2.026e-002   0.000e+000
 17.380   4.217e-002   0.000e+000   0.000e+000   0.000e+000   2.096e-002   0.000e+000
 17.400   4.337e-002   0.000e+000   0.000e+000   0.000e+000   2.155e-002   0.000e+000
