
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     1 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
  2.760 I  -0.000e+000   0.000e+000   1.322e+002  -0.000e+000   1.754e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.322e+002   0.000e+000  -2.213e+002   0.000e+000
  2.780 I  -0.000e+000   0.000e+000   1.550e+002  -0.000e+000   2.201e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.550e+002   0.000e+000  -2.449e+002   0.000e+000
  2.800 I  -0.000e+000   0.000e+000   1.766e+002  -0.000e+000   2.629e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.766e+002   0.000e+000  -2.668e+002   0.000e+000
  2.820 I  -0.000e+000   0.000e+000   1.981e+002  -0.000e+000   3.058e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.981e+002   0.000e+000  -2.885e+002   0.000e+000
  2.840 I  -0.000e+000   0.000e+000   2.207e+002  -0.000e+000   3.503e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.207e+002   0.000e+000  -3.117e+002   0.000e+000
  2.860 I  -0.000e+000   0.000e+000   2.452e+002  -0.000e+000   3.979e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.452e+002   0.000e+000  -3.376e+002   0.000e+000
  2.880 I  -0.000e+000   0.000e+000   2.724e+002  -0.000e+000   4.499e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.724e+002   0.000e+000  -3.674e+002   0.000e+000
  2.900 I  -0.000e+000   0.000e+000   3.025e+002  -0.000e+000   5.063e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.025e+002   0.000e+000  -4.013e+002   0.000e+000
  2.920 I  -0.000e+000   0.000e+000   3.340e+002  -0.000e+000   5.650e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.340e+002   0.000e+000  -4.370e+002   0.000e+000
  2.940 I  -0.000e+000   0.000e+000   3.647e+002  -0.000e+000   6.225e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.647e+002   0.000e+000  -4.716e+002   0.000e+000
  2.960 I  -0.000e+000   0.000e+000   3.924e+002  -0.000e+000   6.753e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.924e+002   0.000e+000  -5.018e+002   0.000e+000
  2.980 I  -0.000e+000   0.000e+000   4.159e+002  -0.000e+000   7.217e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.159e+002   0.000e+000  -5.260e+002   0.000e+000
  3.000 I  -0.000e+000   0.000e+000   4.362e+002  -0.000e+000   7.631e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.362e+002   0.000e+000  -5.455e+002   0.000e+000
  3.020 I  -0.000e+000   0.000e+000   4.553e+002  -0.000e+000   8.026e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.553e+002   0.000e+000  -5.633e+002   0.000e+000
  3.040 I  -0.000e+000   0.000e+000   4.741e+002  -0.000e+000   8.417e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.741e+002   0.000e+000  -5.806e+002   0.000e+000
  3.060 I  -0.000e+000   0.000e+000   4.918e+002  -0.000e+000   8.790e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.918e+002   0.000e+000  -5.963e+002   0.000e+000
  3.080 I  -0.000e+000   0.000e+000   5.064e+002  -0.000e+000   9.116e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.064e+002   0.000e+000  -6.075e+002   0.000e+000
  3.100 I  -0.000e+000   0.000e+000   5.160e+002  -0.000e+000   9.364e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.160e+002   0.000e+000  -6.117e+002   0.000e+000
  3.120 I  -0.000e+000   0.000e+000   5.190e+002  -0.000e+000   9.507e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.190e+002   0.000e+000  -6.062e+002   0.000e+000
  3.140 I  -0.000e+000   0.000e+000   5.143e+002  -0.000e+000   9.532e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.143e+002   0.000e+000  -5.898e+002   0.000e+000
  3.160 I  -0.000e+000   0.000e+000   5.031e+002  -0.000e+000   9.453e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.031e+002   0.000e+000  -5.641e+002   0.000e+000
  3.180 I  -0.000e+000   0.000e+000   4.875e+002  -0.000e+000   9.303e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.875e+002   0.000e+000  -5.321e+002   0.000e+000
  3.200 I  -0.000e+000   0.000e+000   4.692e+002  -0.000e+000   9.113e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.692e+002   0.000e+000  -4.965e+002   0.000e+000
  3.220 I  -0.000e+000   0.000e+000   4.493e+002  -0.000e+000   8.893e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.493e+002   0.000e+000  -4.585e+002   0.000e+000
  3.240 I  -0.000e+000   0.000e+000   4.257e+002  -0.000e+000   8.617e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.257e+002   0.000e+000  -4.156e+002   0.000e+000
  3.260 I  -0.000e+000   0.000e+000   3.956e+002  -0.000e+000   8.235e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.956e+002   0.000e+000  -3.634e+002   0.000e+000
  3.280 I  -0.000e+000   0.000e+000   3.577e+002  -0.000e+000   7.729e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.577e+002   0.000e+000  -3.002e+002   0.000e+000
  3.300 I  -0.000e+000   0.000e+000   3.142e+002  -0.000e+000   7.133e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.142e+002   0.000e+000  -2.293e+002   0.000e+000
  3.320 I  -0.000e+000   0.000e+000   2.690e+002  -0.000e+000   6.508e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.690e+002   0.000e+000  -1.563e+002   0.000e+000
  3.340 I  -0.000e+000   0.000e+000   2.263e+002  -0.000e+000   5.917e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.263e+002   0.000e+000  -8.714e+001   0.000e+000
  3.360 I  -0.000e+000   0.000e+000   1.898e+002  -0.000e+000   5.420e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.898e+002   0.000e+000  -2.732e+001   0.000e+000
  3.380 I  -0.000e+000   0.000e+000   1.617e+002  -0.000e+000   5.051e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.617e+002   0.000e+000   2.006e+001   0.000e+000
  3.400 I  -0.000e+000   0.000e+000   1.405e+002  -0.000e+000   4.785e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.405e+002   0.000e+000   5.702e+001   0.000e+000
  3.420 I  -0.000e+000   0.000e+000   1.231e+002  -0.000e+000   4.575e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.231e+002   0.000e+000   8.813e+001   0.000e+000
  3.440 I  -0.000e+000   0.000e+000   1.063e+002  -0.000e+000   4.368e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.063e+002   0.000e+000   1.180e+002   0.000e+000
  3.460 I  -0.000e+000   0.000e+000   8.843e+001  -0.000e+000   4.141e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.843e+001   0.000e+000   1.488e+002   0.000e+000
  3.480 I  -0.000e+000   0.000e+000   7.113e+001  -0.000e+000   3.917e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.113e+001   0.000e+000   1.783e+002   0.000e+000
  3.500 I  -0.000e+000   0.000e+000   5.756e+001  -0.000e+000   3.746e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.756e+001   0.000e+000   2.020e+002   0.000e+000
  3.520 I  -0.000e+000   0.000e+000   5.083e+001  -0.000e+000   3.678e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.083e+001   0.000e+000   2.153e+002   0.000e+000
  3.540 I  -0.000e+000   0.000e+000   5.254e+001  -0.000e+000   3.736e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.254e+001   0.000e+000   2.159e+002   0.000e+000
  3.560 I  -0.000e+000   0.000e+000   6.134e+001  -0.000e+000   3.899e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   6.134e+001   0.000e+000   2.059e+002   0.000e+000
  3.580 I  -0.000e+000   0.000e+000   7.438e+001  -0.000e+000   4.124e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.438e+001   0.000e+000   1.893e+002   0.000e+000
  3.600 I  -0.000e+000   0.000e+000   8.972e+001  -0.000e+000   4.380e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.972e+001   0.000e+000   1.688e+002   0.000e+000
  3.620 I  -0.000e+000   0.000e+000   1.072e+002  -0.000e+000   4.664e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.072e+002   0.000e+000   1.448e+002   0.000e+000
  3.640 I  -0.000e+000   0.000e+000   1.276e+002  -0.000e+000   4.988e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.276e+002   0.000e+000   1.161e+002   0.000e+000
  3.660 I  -0.000e+000   0.000e+000   1.516e+002  -0.000e+000   5.364e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.516e+002   0.000e+000   8.172e+001   0.000e+000
  3.680 I  -0.000e+000   0.000e+000   1.791e+002  -0.000e+000   5.792e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.791e+002   0.000e+000   4.182e+001   0.000e+000
  3.700 I  -0.000e+000   0.000e+000   2.087e+002  -0.000e+000   6.246e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.087e+002   0.000e+000  -1.449e+000   0.000e+000
  3.720 I  -0.000e+000   0.000e+000   2.380e+002  -0.000e+000   6.693e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.380e+002   0.000e+000  -4.481e+001   0.000e+000
  3.740 I  -0.000e+000   0.000e+000   2.658e+002  -0.000e+000   7.111e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.658e+002   0.000e+000  -8.625e+001   0.000e+000
  3.760 I  -0.000e+000   0.000e+000   2.923e+002  -0.000e+000   7.505e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.923e+002   0.000e+000  -1.263e+002   0.000e+000
  3.780 I  -0.000e+000   0.000e+000   3.185e+002  -0.000e+000   7.892e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.185e+002   0.000e+000  -1.663e+002   0.000e+000
  3.800 I  -0.000e+000   0.000e+000   3.452e+002  -0.000e+000   8.283e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.452e+002   0.000e+000  -2.074e+002   0.000e+000
  3.820 I  -0.000e+000   0.000e+000   3.729e+002  -0.000e+000   8.685e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.729e+002   0.000e+000  -2.501e+002   0.000e+000
  3.840 I  -0.000e+000   0.000e+000   4.011e+002  -0.000e+000   9.095e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.011e+002   0.000e+000  -2.940e+002   0.000e+000
  3.860 I  -0.000e+000   0.000e+000   4.282e+002  -0.000e+000   9.482e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.282e+002   0.000e+000  -3.364e+002   0.000e+000
  3.880 I  -0.000e+000   0.000e+000   4.514e+002  -0.000e+000   9.806e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.514e+002   0.000e+000  -3.734e+002   0.000e+000
  3.900 I  -0.000e+000   0.000e+000   4.680e+002  -0.000e+000   1.003e+003  -0.000e+000
        J   0.000e+000  -0.000e+000   4.680e+002   0.000e+000  -4.014e+002   0.000e+000
  3.920 I  -0.000e+000   0.000e+000   4.768e+002  -0.000e+000   1.012e+003  -0.000e+000
        J   0.000e+000  -0.000e+000   4.768e+002   0.000e+000  -4.183e+002   0.000e+000
  3.940 I  -0.000e+000   0.000e+000   4.784e+002  -0.000e+000   1.010e+003  -0.000e+000
        J   0.000e+000  -0.000e+000   4.784e+002   0.000e+000  -4.251e+002   0.000e+000
  3.960 I  -0.000e+000   0.000e+000   4.748e+002  -0.000e+000   9.999e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.748e+002   0.000e+000  -4.246e+002   0.000e+000
  3.980 I  -0.000e+000   0.000e+000   4.679e+002  -0.000e+000   9.841e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.679e+002   0.000e+000  -4.195e+002   0.000e+000
  4.000 I  -0.000e+000   0.000e+000   4.595e+002  -0.000e+000   9.661e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.595e+002   0.000e+000  -4.126e+002   0.000e+000
  4.020 I  -0.000e+000   0.000e+000   4.509e+002  -0.000e+000   9.473e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.509e+002   0.000e+000  -4.054e+002   0.000e+000
  4.040 I  -0.000e+000   0.000e+000   4.413e+002  -0.000e+000   9.268e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.413e+002   0.000e+000  -3.970e+002   0.000e+000
  4.060 I  -0.000e+000   0.000e+000   4.298e+002  -0.000e+000   9.033e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.298e+002   0.000e+000  -3.861e+002   0.000e+000
  4.080 I  -0.000e+000   0.000e+000   4.169e+002  -0.000e+000   8.774e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.169e+002   0.000e+000  -3.733e+002   0.000e+000
  4.100 I  -0.000e+000   0.000e+000   4.035e+002  -0.000e+000   8.505e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.035e+002   0.000e+000  -3.600e+002   0.000e+000
  4.120 I  -0.000e+000   0.000e+000   3.901e+002  -0.000e+000   8.234e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.901e+002   0.000e+000  -3.468e+002   0.000e+000
  4.140 I  -0.000e+000   0.000e+000   3.755e+002  -0.000e+000   7.944e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.755e+002   0.000e+000  -3.321e+002   0.000e+000
  4.160 I  -0.000e+000   0.000e+000   3.583e+002  -0.000e+000   7.612e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.583e+002   0.000e+000  -3.139e+002   0.000e+000
  4.180 I  -0.000e+000   0.000e+000   3.369e+002  -0.000e+000   7.212e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.369e+002   0.000e+000  -2.897e+002   0.000e+000
  4.200 I  -0.000e+000   0.000e+000   3.098e+002  -0.000e+000   6.719e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.098e+002   0.000e+000  -2.573e+002   0.000e+000
  4.220 I  -0.000e+000   0.000e+000   2.753e+002  -0.000e+000   6.112e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.753e+002   0.000e+000  -2.147e+002   0.000e+000
  4.240 I  -0.000e+000   0.000e+000   2.321e+002  -0.000e+000   5.366e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.321e+002   0.000e+000  -1.598e+002   0.000e+000
  4.260 I  -0.000e+000   0.000e+000   1.798e+002  -0.000e+000   4.475e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.798e+002   0.000e+000  -9.179e+001   0.000e+000
  4.280 I  -0.000e+000   0.000e+000   1.197e+002  -0.000e+000   3.461e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.197e+002   0.000e+000  -1.297e+001   0.000e+000
  4.300 I  -0.000e+000   0.000e+000   5.436e+001  -0.000e+000   2.363e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.436e+001   0.000e+000   7.317e+001   0.000e+000
  4.320 I  -0.000e+000   0.000e+000  -1.375e+001  -0.000e+000   1.218e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.375e+001   0.000e+000   1.631e+002   0.000e+000
  4.340 I  -0.000e+000   0.000e+000  -8.219e+001  -0.000e+000   6.573e+000  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.219e+001   0.000e+000   2.531e+002   0.000e+000
  4.360 I  -0.000e+000   0.000e+000  -1.485e+002  -0.000e+000  -1.057e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.485e+002   0.000e+000   3.399e+002   0.000e+000
  4.380 I  -0.000e+000   0.000e+000  -2.103e+002  -0.000e+000  -2.111e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.103e+002   0.000e+000   4.198e+002   0.000e+000
  4.400 I  -0.000e+000   0.000e+000  -2.653e+002  -0.000e+000  -3.062e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.653e+002   0.000e+000   4.896e+002   0.000e+000
  4.420 I  -0.000e+000   0.000e+000  -3.121e+002  -0.000e+000  -3.889e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.121e+002   0.000e+000   5.473e+002   0.000e+000
  4.440 I  -0.000e+000   0.000e+000  -3.519e+002  -0.000e+000  -4.609e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.519e+002   0.000e+000   5.947e+002   0.000e+000
  4.460 I  -0.000e+000   0.000e+000  -3.868e+002  -0.000e+000  -5.256e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.868e+002   0.000e+000   6.346e+002   0.000e+000
  4.480 I  -0.000e+000   0.000e+000  -4.178e+002  -0.000e+000  -5.847e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.178e+002   0.000e+000   6.687e+002   0.000e+000
  4.500 I  -0.000e+000   0.000e+000  -4.437e+002  -0.000e+000  -6.361e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.437e+002   0.000e+000   6.951e+002   0.000e+000
  4.520 I  -0.000e+000   0.000e+000  -4.621e+002  -0.000e+000  -6.759e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.621e+002   0.000e+000   7.103e+002   0.000e+000
  4.540 I  -0.000e+000   0.000e+000  -4.704e+002  -0.000e+000  -7.004e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.704e+002   0.000e+000   7.109e+002   0.000e+000
  4.560 I  -0.000e+000   0.000e+000  -4.665e+002  -0.000e+000  -7.061e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.665e+002   0.000e+000   6.935e+002   0.000e+000
  4.580 I  -0.000e+000   0.000e+000  -4.498e+002  -0.000e+000  -6.919e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.498e+002   0.000e+000   6.576e+002   0.000e+000
  4.600 I  -0.000e+000   0.000e+000  -4.231e+002  -0.000e+000  -6.624e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.231e+002   0.000e+000   6.070e+002   0.000e+000
  4.620 I  -0.000e+000   0.000e+000  -3.910e+002  -0.000e+000  -6.245e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.910e+002   0.000e+000   5.485e+002   0.000e+000
  4.640 I  -0.000e+000   0.000e+000  -3.580e+002  -0.000e+000  -5.853e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.580e+002   0.000e+000   4.885e+002   0.000e+000
  4.660 I  -0.000e+000   0.000e+000  -3.285e+002  -0.000e+000  -5.518e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.285e+002   0.000e+000   4.336e+002   0.000e+000
  4.680 I  -0.000e+000   0.000e+000  -3.045e+002  -0.000e+000  -5.270e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.045e+002   0.000e+000   3.866e+002   0.000e+000
  4.700 I  -0.000e+000   0.000e+000  -2.827e+002  -0.000e+000  -5.055e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.827e+002   0.000e+000   3.425e+002   0.000e+000
  4.720 I  -0.000e+000   0.000e+000  -2.592e+002  -0.000e+000  -4.814e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.592e+002   0.000e+000   2.961e+002   0.000e+000
  4.740 I  -0.000e+000   0.000e+000  -2.344e+002  -0.000e+000  -4.552e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.344e+002   0.000e+000   2.479e+002   0.000e+000
  4.760 I  -0.000e+000   0.000e+000  -2.107e+002  -0.000e+000  -4.307e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.107e+002   0.000e+000   2.014e+002   0.000e+000
  4.780 I  -0.000e+000   0.000e+000  -1.906e+002  -0.000e+000  -4.116e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.906e+002   0.000e+000   1.601e+002   0.000e+000
  4.800 I  -0.000e+000   0.000e+000  -1.763e+002  -0.000e+000  -4.016e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.763e+002   0.000e+000   1.274e+002   0.000e+000
  4.820 I  -0.000e+000   0.000e+000  -1.703e+002  -0.000e+000  -4.043e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.703e+002   0.000e+000   1.067e+002   0.000e+000
  4.840 I  -0.000e+000   0.000e+000  -1.748e+002  -0.000e+000  -4.231e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.748e+002   0.000e+000   1.012e+002   0.000e+000
  4.860 I  -0.000e+000   0.000e+000  -1.901e+002  -0.000e+000  -4.587e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.901e+002   0.000e+000   1.115e+002   0.000e+000
  4.880 I  -0.000e+000   0.000e+000  -2.127e+002  -0.000e+000  -5.056e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.127e+002   0.000e+000   1.326e+002   0.000e+000
  4.900 I  -0.000e+000   0.000e+000  -2.376e+002  -0.000e+000  -5.557e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.376e+002   0.000e+000   1.570e+002   0.000e+000
  4.920 I  -0.000e+000   0.000e+000  -2.593e+002  -0.000e+000  -6.006e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.593e+002   0.000e+000   1.772e+002   0.000e+000
  4.940 I  -0.000e+000   0.000e+000  -2.744e+002  -0.000e+000  -6.351e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.744e+002   0.000e+000   1.881e+002   0.000e+000
  4.960 I  -0.000e+000   0.000e+000  -2.829e+002  -0.000e+000  -6.589e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.829e+002   0.000e+000   1.899e+002   0.000e+000
  4.980 I  -0.000e+000   0.000e+000  -2.866e+002  -0.000e+000  -6.750e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.866e+002   0.000e+000   1.849e+002   0.000e+000
  5.000 I  -0.000e+000   0.000e+000  -2.873e+002  -0.000e+000  -6.859e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.873e+002   0.000e+000   1.759e+002   0.000e+000
  5.020 I  -0.000e+000   0.000e+000  -2.854e+002  -0.000e+000  -6.927e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.854e+002   0.000e+000   1.636e+002   0.000e+000
  5.040 I  -0.000e+000   0.000e+000  -2.796e+002  -0.000e+000  -6.929e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.796e+002   0.000e+000   1.459e+002   0.000e+000
  5.060 I  -0.000e+000   0.000e+000  -2.670e+002  -0.000e+000  -6.821e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.670e+002   0.000e+000   1.187e+002   0.000e+000
  5.080 I  -0.000e+000   0.000e+000  -2.460e+002  -0.000e+000  -6.581e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.460e+002   0.000e+000   8.008e+001   0.000e+000
  5.100 I  -0.000e+000   0.000e+000  -2.177e+002  -0.000e+000  -6.219e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.177e+002   0.000e+000   3.110e+001   0.000e+000
